id,gml_id,coordinates,bus_route_id,created_at,updated_at
23135,db/N07-11_08.xml/cv2429,"[[36.55213889,140.63194278],[36.55231608,140.6320976]]",6363,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23136,db/N07-11_08.xml/cv2430,"[[36.55213889,140.63194278],[36.55231166,140.63153989],[36.55279583,140.63170806],[36.55660139,140.627395],[36.56443833,140.62754111],[36.56445417,140.62622],[36.56504361,140.62528639],[36.56578806,140.62582333],[36.56720139,140.62454],[36.56714833,140.62340639],[36.56737333,140.62223056],[36.56772583,140.6218625],[36.56772167,140.62138444],[36.56825806,140.62132139],[36.56833194,140.62115222],[36.56831545,140.61793134]]",6363,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23137,db/N07-11_08.xml/cv2431,"[[36.61185928,140.66510787],[36.61202139,140.66680417],[36.61256833,140.66798306],[36.6106125,140.668025],[36.60849389,140.66766167],[36.60647083,140.66578917],[36.60388444,140.66467111],[36.60228389,140.66292444],[36.59920694,140.66068139],[36.59814833,140.65850806],[36.59658774,140.65777134],[36.59463111,140.65774694],[36.59360278,140.65729444],[36.59227331,140.66076617],[36.59235778,140.66095611],[36.59313283,140.66136577]]",6364,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23138,db/N07-11_08.xml/cv2432,"[[36.55231608,140.6320976],[36.55617028,140.62788083],[36.56262861,140.63664333],[36.57138778,140.63512861],[36.57404389,140.63502694],[36.57565503,140.63530524],[36.57707722,140.63579028],[36.57992833,140.63858167],[36.58397833,140.64117556],[36.58817306,140.64531389],[36.58663222,140.64820556],[36.58347556,140.65032056],[36.58060889,140.65282556],[36.57993083,140.65532389],[36.57994667,140.65571167],[36.58107889,140.65668556],[36.5819325,140.65691528],[36.58953139,140.6608675],[36.59083472,140.6613025],[36.59130639,140.66054194],[36.59164444,140.66045806],[36.59224962,140.66082771],[36.59215773,140.66156791]]",6365,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23139,db/N07-11_08.xml/cv2433,"[[36.58233574,140.63536148],[36.58177583,140.63672694],[36.58133417,140.63656972],[36.58098333,140.63519056],[36.5806425,140.63531528],[36.5804725,140.63586],[36.58027583,140.63675917],[36.58034833,140.63724333],[36.58149639,140.63812083],[36.58117611,140.6394525],[36.58397833,140.64117556],[36.58644583,140.64371],[36.59035861,140.64721028],[36.59681667,140.65137556],[36.59528639,140.65498306],[36.59493861,140.65555944],[36.593955,140.65648889],[36.59360278,140.65729444]]",6366,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23140,db/N07-11_08.xml/cv2434,"[[36.59360278,140.65729444],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6366,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23141,db/N07-11_08.xml/cv2435,"[[36.59360278,140.65729444],[36.59463111,140.65774694],[36.59676861,140.65781111],[36.59814833,140.65850806],[36.59915389,140.6606275],[36.60228389,140.66292444],[36.60388444,140.66467111],[36.60647083,140.66578917],[36.60845444,140.66764083],[36.6106125,140.668025],[36.61256833,140.66798306],[36.61202139,140.66680417],[36.61185928,140.66510787]]",6366,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23142,db/N07-11_08.xml/cv2436,"[[36.58233574,140.63536148],[36.58185389,140.63663778],[36.58161667,140.63676417],[36.58126778,140.63642806],[36.58107028,140.63531528],[36.58075111,140.63518583],[36.58027583,140.63675917],[36.58045472,140.63738528],[36.58149639,140.63812083],[36.58117611,140.6394525],[36.58374555,140.64100361],[36.58231639,140.64437889],[36.58238972,140.64649194],[36.585195,140.64617972],[36.58556722,140.64765667],[36.58604417,140.64858222],[36.58663222,140.64820556],[36.58817306,140.64531389],[36.59115417,140.64780222],[36.59681667,140.65137556],[36.59528639,140.65498306],[36.59493861,140.65555944],[36.593955,140.65648889],[36.59360278,140.65729444]]",6367,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23143,db/N07-11_08.xml/cv2437,"[[36.59360278,140.65729444],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6367,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23144,db/N07-11_08.xml/cv2438,"[[36.59360278,140.65729444],[36.59463111,140.65774694],[36.59676861,140.65781111],[36.59814833,140.65850806],[36.59915389,140.6606275],[36.60228389,140.66292444],[36.60388444,140.66467111],[36.60647083,140.66578917],[36.60845444,140.66764083],[36.6106125,140.668025],[36.61256833,140.66798306],[36.61202139,140.66680417],[36.61185928,140.66510787]]",6367,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23145,db/N07-11_08.xml/cv2439,"[[36.58233574,140.63536148],[36.58185389,140.63663778],[36.58161667,140.63676417],[36.58126778,140.63642806],[36.58107028,140.63531528],[36.58075111,140.63518583],[36.58028778,140.636645],[36.58034833,140.63724333],[36.58149639,140.63812083],[36.58117611,140.6394525],[36.58425972,140.64143083],[36.585195,140.64617972],[36.58556722,140.64765667],[36.58604417,140.64858222],[36.58315,140.65057278],[36.58060889,140.65282556],[36.57993083,140.65532389],[36.57994667,140.65571167],[36.58107889,140.65668556],[36.5819325,140.65691528],[36.58953139,140.6608675],[36.59083472,140.6613025],[36.59130639,140.66054194],[36.59164444,140.66045806],[36.59224962,140.66082771],[36.59215773,140.66156791]]",6368,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23146,db/N07-11_08.xml/cv2440,"[[36.57568081,140.62071826],[36.57567694,140.6210525],[36.57753667,140.62146944],[36.57842833,140.62146556],[36.57873333,140.62257028],[36.57877417,140.62414861],[36.57957889,140.62361028],[36.58043667,140.62364306],[36.58044,140.62564056],[36.580055,140.62683361],[36.57841611,140.62600833],[36.57784861,140.62620722],[36.57780361,140.62894278],[36.57721167,140.63017556],[36.57762278,140.63060694],[36.57757583,140.63095083],[36.57619417,140.6323825],[36.57742333,140.63613],[36.57992833,140.63858167],[36.58397833,140.64117556],[36.58644583,140.64371],[36.59008889,140.647],[36.59274861,140.64885861],[36.59681667,140.65137556],[36.59528639,140.65498306],[36.59493861,140.65555944],[36.593955,140.65648889],[36.59360278,140.65729444]]",6369,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23147,db/N07-11_08.xml/cv2441,"[[36.59360278,140.65729444],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6369,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23148,db/N07-11_08.xml/cv2442,"[[36.59360278,140.65729444],[36.59463111,140.65774694],[36.59676861,140.65781111],[36.59814833,140.65850806],[36.59915389,140.6606275],[36.60228389,140.66292444],[36.60388444,140.66467111],[36.60647083,140.66578917],[36.60845444,140.66764083],[36.6106125,140.668025],[36.61256833,140.66798306],[36.61202139,140.66680417],[36.61185928,140.66510787]]",6369,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23149,db/N07-11_08.xml/cv2443,"[[36.57568081,140.62071826],[36.57567694,140.6210525],[36.57753667,140.62146944],[36.57842833,140.62146556],[36.57873333,140.62257028],[36.57877417,140.62414861],[36.57957889,140.62361028],[36.58043667,140.62364306],[36.58044,140.62564056],[36.580055,140.62683361],[36.57841611,140.62600833],[36.57784861,140.62620722],[36.57780361,140.62894278],[36.57721167,140.63017556],[36.57762278,140.63060694],[36.57757583,140.63095083],[36.57619417,140.6323825],[36.57742333,140.63613],[36.57992833,140.63858167],[36.58425972,140.64143083],[36.585195,140.64617972],[36.58556722,140.64765667],[36.58604417,140.64858222],[36.58623333,140.65150056],[36.58688278,140.65214972],[36.58792528,140.65268083],[36.58979028,140.65400833],[36.59188528,140.65599444],[36.59360278,140.65729444]]",6370,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23150,db/N07-11_08.xml/cv2444,"[[36.59360278,140.65729444],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6370,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23151,db/N07-11_08.xml/cv2445,"[[36.59360278,140.65729444],[36.59463111,140.65774694],[36.59676861,140.65781111],[36.59814833,140.65850806],[36.59915389,140.6606275],[36.60228389,140.66292444],[36.60388444,140.66467111],[36.60647083,140.66578917],[36.60845444,140.66764083],[36.6106125,140.668025],[36.61256833,140.66798306],[36.61202139,140.66680417],[36.61185928,140.66510787]]",6370,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23152,db/N07-11_08.xml/cv2446,"[[36.57568081,140.62071826],[36.57567694,140.6210525],[36.57753667,140.62146944],[36.57842833,140.62146556],[36.57873333,140.62257028],[36.57877417,140.62414861],[36.57957889,140.62361028],[36.58043667,140.62364306],[36.58044,140.62564056],[36.580055,140.62683361],[36.57841611,140.62600833],[36.57784861,140.62620722],[36.57780361,140.62894278],[36.57721167,140.63017556],[36.57762278,140.63060694],[36.57757583,140.63095083],[36.57619417,140.6323825],[36.57728278,140.63576722],[36.57742333,140.63613],[36.57825667,140.63703694],[36.57992833,140.63858167],[36.58425972,140.64143083],[36.585195,140.64617972],[36.58556722,140.64765667],[36.58604417,140.64858222],[36.58315,140.65057278],[36.58060889,140.65282556],[36.57993083,140.65532389],[36.57994667,140.65571167],[36.58107889,140.65668556],[36.5819325,140.65691528],[36.58953139,140.6608675],[36.59083472,140.6613025],[36.59143472,140.66044639],[36.59224972,140.66082778]]",6371,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23153,db/N07-11_08.xml/cv2447,"[[36.59224972,140.66082778],[36.59215773,140.66156791]]",6371,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23154,db/N07-11_08.xml/cv2448,"[[36.59224972,140.66082778],[36.59360278,140.65729444]]",6371,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23155,db/N07-11_08.xml/cv2449,"[[36.59360278,140.65729444],[36.593955,140.65648889],[36.59493861,140.65555944],[36.59528639,140.65498306],[36.59681667,140.65137556],[36.60053111,140.65275056],[36.60430143,140.64984683],[36.60779444,140.64757944],[36.60729889,140.64613278],[36.60730417,140.64557389],[36.60682528,140.64471444],[36.60606444,140.64415556],[36.60436778,140.64366167],[36.60417083,140.64279306],[36.60452278,140.64233639],[36.60654889,140.64167472],[36.60788833,140.64274194],[36.60826278,140.64254583],[36.60858836,140.6420138]]",6371,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23156,db/N07-11_08.xml/cv2450,"[[36.59360278,140.65729444],[36.59463111,140.65774694],[36.59676861,140.65781111],[36.59814833,140.65850806],[36.59915389,140.6606275],[36.60228389,140.66292444],[36.60388444,140.66467111],[36.60647083,140.66578917],[36.60845444,140.66764083],[36.6106125,140.668025],[36.61256833,140.66798306],[36.61202139,140.66680417],[36.61185928,140.66510787]]",6371,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23157,db/N07-11_08.xml/cv2451,"[[36.55279583,140.63170806],[36.55231608,140.6320976]]",6372,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23158,db/N07-11_08.xml/cv2452,"[[36.55279583,140.63170806],[36.55282972,140.63220083],[36.5552675,140.63543944],[36.557825,140.63751222],[36.56262861,140.63664333],[36.56412222,140.63860778],[36.56804972,140.63822694],[36.56822778,140.64049167],[36.56993167,140.64208639],[36.57088194,140.64257278],[36.57234278,140.64410694],[36.57289667,140.64434389],[36.57450389,140.64462278],[36.57620222,140.64569306],[36.57937028,140.64907667],[36.58021083,140.6496675],[36.58086333,140.64990278],[36.58218639,140.65000917],[36.58347556,140.65032056],[36.58053667,140.65294611],[36.57990722,140.65546361],[36.58016806,140.65594806],[36.58107889,140.65668556],[36.5819325,140.65691528],[36.58953139,140.6608675],[36.59083472,140.6613025],[36.59130639,140.66054194],[36.59164444,140.66045806],[36.59224962,140.66082771],[36.59215773,140.66156791]]",6372,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23159,db/N07-11_08.xml/cv2453,"[[36.57051038,140.61335137],[36.56947889,140.61320639],[36.56887583,140.61190972],[36.56830944,140.61191833],[36.56847833,140.6131925],[36.56799139,140.61471722],[36.56749639,140.61564389],[36.56650528,140.6167375],[36.5664725,140.61696556],[36.56694556,140.61872611],[36.56741917,140.61973222],[36.56754347,140.62086413],[36.56778972,140.62158361],[36.56737333,140.62223056],[36.56717556,140.62320889],[36.56721417,140.62445667],[36.5668051,140.62499212],[36.56578806,140.62582333],[36.56509722,140.62525194],[36.56501556,140.62531917],[36.56443333,140.62629056],[36.56443833,140.62754111],[36.55660139,140.627395],[36.55279583,140.63170806]]",6372,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23160,db/N07-11_08.xml/cv2454,"[[36.55231608,140.6320976],[36.55279583,140.63170806],[36.55282972,140.63220083],[36.5552675,140.63543944],[36.557825,140.63751222],[36.57138778,140.63512861],[36.57404389,140.63502694],[36.57565503,140.63530524],[36.57697833,140.63572778],[36.57992833,140.63858167],[36.58397833,140.64117556],[36.58817306,140.64531389],[36.59115417,140.64780222],[36.59666278,140.6513],[36.60188,140.65327944],[36.60315833,140.6541025],[36.60428972,140.65546139],[36.60496083,140.65660833],[36.60561972,140.65876667],[36.60608833,140.65938667],[36.60708917,140.66009917],[36.60843167,140.66063917],[36.60922667,140.66122972],[36.60997583,140.66110056],[36.61104083,140.66143556],[36.61307528,140.66167306],[36.61470361,140.66254667],[36.61573583,140.66221139],[36.61647861,140.66233694],[36.61716611,140.66283306],[36.6178525,140.66365417],[36.61884556,140.66409056],[36.62165944,140.66718889],[36.62289111,140.66803917],[36.62455417,140.66836],[36.62621083,140.66908639],[36.62792111,140.66927083],[36.62914722,140.66975111],[36.62985722,140.67053944],[36.63245917,140.67077417],[36.63239056,140.66950833],[36.63275861,140.66861806],[36.63302917,140.6666475],[36.63240361,140.66516611],[36.63148417,140.66542833],[36.62859028,140.66340972],[36.62847889,140.66298111],[36.62866167,140.65875167],[36.6284475,140.658025],[36.62782125,140.6569058]]",6373,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23161,db/N07-11_08.xml/cv2455,"[[36.55231608,140.6320976],[36.55617028,140.62788083],[36.56262861,140.63664333],[36.57138778,140.63512861],[36.57404389,140.63502694],[36.57565503,140.63530524],[36.57697833,140.63572778],[36.57992833,140.63858167],[36.58397833,140.64117556],[36.58644583,140.64371],[36.59008889,140.647],[36.59274861,140.64885861],[36.59681667,140.65137556],[36.59528639,140.65498306],[36.59493861,140.65555944],[36.593955,140.65648889],[36.59360278,140.65729444]]",6374,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23162,db/N07-11_08.xml/cv2456,"[[36.59360278,140.65729444],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6374,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23163,db/N07-11_08.xml/cv2457,"[[36.59360278,140.65729444],[36.59463111,140.65774694],[36.59676861,140.65781111],[36.59814833,140.65850806],[36.59915389,140.6606275],[36.60228389,140.66292444],[36.60388444,140.66467111],[36.60521972,140.66526528],[36.60481028,140.66891611],[36.60324673,140.66870146]]",6374,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23164,db/N07-11_08.xml/cv2458,"[[36.51303229,140.62087913],[36.50945,140.61902389],[36.50608123,140.62801706]]",6375,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23165,db/N07-11_08.xml/cv2459,"[[36.51316421,140.62051287],[36.51303229,140.62087913]]",6375,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23166,db/N07-11_08.xml/cv2460,"[[36.53806688,140.60718336],[36.53882417,140.6069325],[36.54055083,140.60787806],[36.53718694,140.61064694],[36.53492833,140.61098917],[36.53369417,140.610135],[36.53245135,140.61037183],[36.53200306,140.61072194],[36.53130921,140.61256094],[36.53087583,140.61303722],[36.52981167,140.61366222],[36.52700722,140.61416472],[36.52688861,140.61448583],[36.52740083,140.61545611],[36.52772611,140.616715],[36.52776222,140.61752278],[36.52371056,140.61721833],[36.52016472,140.61652639],[36.51855222,140.61589639],[36.51650861,140.61847528],[36.51509667,140.62259333],[36.51440694,140.62165917],[36.51303229,140.62087913]]",6375,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23167,db/N07-11_08.xml/cv2461,"[[36.51303229,140.62087913],[36.51279194,140.62077528],[36.51226167,140.6225975],[36.51157278,140.6306425],[36.50577639,140.62881444],[36.50792177,140.62308227]]",6376,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23168,db/N07-11_08.xml/cv2462,"[[36.51303229,140.62087913],[36.51316421,140.62051287]]",6376,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23169,db/N07-11_08.xml/cv2463,"[[36.53806688,140.60718336],[36.53882417,140.6069325],[36.54055083,140.60787806],[36.54115361,140.60907389],[36.54110222,140.60937944],[36.53889194,140.61123444],[36.53887222,140.61322944],[36.53822139,140.61350639],[36.53815361,140.614315],[36.53795139,140.61452611],[36.534885,140.61534556],[36.5334375,140.61813],[36.53335722,140.61945611],[36.52873167,140.61772472],[36.5274675,140.61747833],[36.52371056,140.61721833],[36.52016472,140.61652639],[36.51855222,140.61589639],[36.51650861,140.61847528],[36.51509667,140.62259333],[36.51440694,140.62165917],[36.51303229,140.62087913]]",6376,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23170,db/N07-11_08.xml/cv2464,"[[36.55231608,140.6320976],[36.55279583,140.63170806],[36.55282972,140.63220083],[36.5552675,140.63543944],[36.557825,140.63751222],[36.57138778,140.63512861],[36.57404389,140.63502694],[36.57565503,140.63530524],[36.57707722,140.63579028],[36.57992833,140.63858167],[36.58397833,140.64117556],[36.58644583,140.64371],[36.59008889,140.647],[36.59274861,140.64885861],[36.59681667,140.65137556],[36.59514944,140.65523111],[36.59387611,140.65660778],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6377,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23171,db/N07-11_08.xml/cv2465,"[[36.63419263,140.54770684],[36.63400833,140.54667472],[36.63447667,140.54572889],[36.63562944,140.54578722],[36.63623472,140.54657444],[36.63696194,140.5465325],[36.63843861,140.54741278],[36.63887778,140.54726611],[36.63965556,140.54656722],[36.64006139,140.54654611],[36.64214083,140.54792306],[36.64310556,140.54808028],[36.64322278,140.54821639],[36.64321667,140.54913639],[36.64410194,140.55141],[36.643995,140.5527725],[36.64313833,140.55324083],[36.64329639,140.55496],[36.64202778,140.55625111],[36.64175778,140.55750361],[36.64196083,140.55827944],[36.64243417,140.55864278],[36.64261472,140.55900583],[36.64273861,140.56208778],[36.64359528,140.56328278],[36.64368444,140.56361722],[36.64366278,140.56426111],[36.64296972,140.56594528],[36.64291889,140.56653222],[36.64382083,140.56939722],[36.64365194,140.56988667],[36.64224278,140.57185],[36.64196139,140.572605],[36.64038917,140.57445139],[36.63959778,140.57565722],[36.63893806,140.57905028],[36.63823639,140.58087889],[36.63819694,140.582915],[36.63845361,140.58336167],[36.63998944,140.58400111],[36.64075111,140.58351111],[36.6414275,140.58332944],[36.64180028,140.58332806],[36.64209472,140.58359667],[36.64091361,140.58966306],[36.63981444,140.59147278],[36.63813806,140.59318694],[36.63656889,140.59510583],[36.63200694,140.60150917],[36.63033667,140.60434806],[36.62948056,140.60511361],[36.62913361,140.60612833],[36.62746528,140.60748556],[36.62607611,140.60939056],[36.62561389,140.61073944],[36.62511778,140.6108975],[36.62411917,140.61049861],[36.62378389,140.61061],[36.62331472,140.61109583],[36.62325861,140.61163417],[36.62277944,140.61280778],[36.62187806,140.61370583],[36.62048667,140.614165],[36.62023222,140.61512111],[36.61919556,140.61683306],[36.61803556,140.61740639],[36.61718667,140.61703306],[36.61650417,140.61831917],[36.61586139,140.61883389],[36.61591556,140.61943278],[36.61696889,140.620145],[36.61725028,140.62062889],[36.61766111,140.62213],[36.61785833,140.62410056],[36.61837111,140.62469444],[36.61868667,140.62590333],[36.61923917,140.62703528],[36.61931389,140.62829833],[36.61904944,140.62980083],[36.61857417,140.63119306],[36.61715222,140.63338111],[36.61653361,140.63638028],[36.61602417,140.63743583],[36.61453389,140.63992083],[36.6130701,140.64125396],[36.613655,140.64192611],[36.61373065,140.64251467],[36.61356426,140.64279668],[36.61306417,140.64297056],[36.61228,140.6442825],[36.61165917,140.64588333],[36.61166278,140.6465775],[36.61107972,140.64786556],[36.60831889,140.6526525],[36.60755806,140.65355389],[36.60572111,140.65467167],[36.60451333,140.65579917],[36.60330917,140.65424583],[36.60224417,140.65344917],[36.59681667,140.65137556],[36.59514944,140.65523111],[36.59387611,140.65660778],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6378,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23172,db/N07-11_08.xml/cv2466,"[[36.57568081,140.62071826],[36.57567694,140.6210525],[36.57753667,140.62146944],[36.57842833,140.62146556],[36.57873333,140.62257028],[36.57877417,140.62414861],[36.57957889,140.62361028],[36.58043667,140.62364306],[36.58044,140.62564056],[36.580055,140.62683361],[36.57841611,140.62600833],[36.57784861,140.62620722],[36.57780361,140.62894278],[36.57721167,140.63017556],[36.57762278,140.63060694],[36.57757583,140.63095083],[36.57619417,140.6323825],[36.57742333,140.63613],[36.57992833,140.63858167],[36.58425972,140.64143083],[36.585195,140.64617972],[36.58556722,140.64765667],[36.58604417,140.64858222],[36.58623333,140.65150056],[36.58688278,140.65214972],[36.58792528,140.65268083],[36.58979028,140.65400833],[36.59188528,140.65599444],[36.59360278,140.65729444]]",6379,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23173,db/N07-11_08.xml/cv2467,"[[36.59360278,140.65729444],[36.59227331,140.66076617],[36.59215773,140.66156791]]",6379,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23174,db/N07-11_08.xml/cv2468,"[[36.59360278,140.65729444],[36.593955,140.65648889],[36.59493861,140.65555944],[36.59528639,140.65498306],[36.59681667,140.65137556],[36.60053111,140.65275056],[36.60430143,140.64984683]]",6379,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23175,db/N07-11_08.xml/cv2469,"[[36.60858836,140.6420138],[36.60816167,140.64266639],[36.60793611,140.64276056],[36.60654889,140.64167472],[36.60458028,140.64230778],[36.60419222,140.6427025],[36.60436778,140.64366167],[36.60606444,140.64415556],[36.60682528,140.64471444],[36.60727583,140.64549694],[36.60729889,140.64613278],[36.60779444,140.64757944],[36.60430143,140.64984683],[36.60053111,140.65275056],[36.59681667,140.65137556],[36.59514944,140.65523111],[36.59387611,140.65660778],[36.59227331,140.66076617],[36.59235778,140.66095611],[36.59313283,140.66136577]]",6380,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23176,db/N07-11_08.xml/cv2470,"[[36.49294823,140.61502818],[36.4932275,140.61511472],[36.49345917,140.61473],[36.49452611,140.61563694],[36.49517044,140.6147096],[36.49586083,140.61448849]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23177,db/N07-11_08.xml/cv2471,"[[36.49586083,140.61448849],[36.49681556,140.61833528],[36.49999417,140.61971889],[36.50196639,140.62092167],[36.50322889,140.6182325],[36.50473917,140.61617],[36.50938472,140.61899417],[36.51267944,140.62071556]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23178,db/N07-11_08.xml/cv2472,"[[36.49586083,140.61448849],[36.49645705,140.6141794],[36.49688849,140.61341501]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23179,db/N07-11_08.xml/cv2473,"[[36.51267944,140.62071556],[36.51279194,140.62077528]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23180,db/N07-11_08.xml/cv2474,"[[36.51279194,140.62077528],[36.51303229,140.62087913],[36.51323966,140.62025798],[36.51294423,140.62012953],[36.51267944,140.62071556]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23181,db/N07-11_08.xml/cv2475,"[[36.51279194,140.62077528],[36.51226167,140.6225975],[36.51210139,140.62372611],[36.51157278,140.6306425],[36.51264856,140.63097845],[36.51412139,140.63113417],[36.51524028,140.63096194],[36.51600444,140.63049361],[36.51919944,140.62764194],[36.51979472,140.62742111],[36.52067389,140.62745194],[36.52164167,140.62800972],[36.52634083,140.63353],[36.52713056,140.63421],[36.5308425,140.63589389],[36.53594889,140.63659694],[36.53835722,140.63663028],[36.53863167,140.63563778],[36.53865917,140.63392944],[36.53909444,140.62959889],[36.54278833,140.63147194],[36.54417139,140.63245472],[36.54460833,140.63366056],[36.54706389,140.63562056],[36.5477325,140.63442944],[36.5491,140.63064139],[36.55010667,140.62946917],[36.55106833,140.63081583],[36.55213889,140.63194278]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23182,db/N07-11_08.xml/cv2476,"[[36.55213889,140.63194278],[36.55231608,140.6320976]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23183,db/N07-11_08.xml/cv2477,"[[36.55213889,140.63194278],[36.55231166,140.63153989],[36.55279583,140.63170806],[36.55282972,140.63220083],[36.5552675,140.63543944],[36.557825,140.63751222],[36.55387722,140.64136417],[36.55327667,140.64211889],[36.55343833,140.64270639],[36.55572083,140.64422083],[36.55892861,140.64557139],[36.56406694,140.64611306],[36.56594417,140.64669833],[36.56671513,140.64717979],[36.57149056,140.65139944],[36.57465306,140.65303778],[36.57823139,140.65612278],[36.58000556,140.6566875],[36.58135806,140.65794306],[36.58208667,140.65699639],[36.58953139,140.6608675],[36.59083472,140.6613025],[36.59130639,140.66054194],[36.59164444,140.66045806],[36.59224962,140.66082771],[36.59215773,140.66156791]]",6381,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
23184,db/N07-11_08.xml/cv2478,"[[36.59215773,140.66156791],[36.5922497,140.66082788],[36.59387611,140.65660778],[36.59514944,140.65523111],[36.59681667,140.65137556],[36.60188,140.65327944],[36.60330917,140.65424583],[36.60445333,140.65569194],[36.60496083,140.65660833],[36.60550694,140.65852194],[36.60599611,140.65929694],[36.60708917,140.66009917],[36.60875833,140.66084889],[36.60954194,140.66169417],[36.6145575,140.6721475],[36.62101528,140.67837333],[36.62672417,140.68267028],[36.63432583,140.68644333],[36.63530333,140.6867575],[36.63730139,140.687065],[36.63787472,140.68123056],[36.63725266,140.67612266]]",6382,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
