"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"06","山形県","06201","山形市","062010201000","辻","38.255765","140.270685","0","1"
"06","山形県","06201","山形市","062010202000","土屋倉","38.267735","140.262429","0","1"
"06","山形県","06201","山形市","062010203001","鉄砲町一丁目","38.238667","140.329544","0","3"
"06","山形県","06201","山形市","062010203002","鉄砲町二丁目","38.237824","140.333554","0","3"
"06","山形県","06201","山形市","062010203003","鉄砲町三丁目","38.235200","140.329090","0","3"
"06","山形県","06201","山形市","062010204000","寺西","38.296654","140.363929","0","1"
"06","山形県","06201","山形市","062010205000","天神台","38.269348","140.290654","0","1"
"06","山形県","06201","山形市","062010206000","天神町","38.307593","140.326033","0","1"
"06","山形県","06201","山形市","062010207001","十日町一丁目","38.247795","140.334797","0","3"
"06","山形県","06201","山形市","062010207002","十日町二丁目","38.247022","140.337241","0","3"
"06","山形県","06201","山形市","062010207003","十日町三丁目","38.243905","140.335497","0","3"
"06","山形県","06201","山形市","062010207004","十日町四丁目","38.244364","140.333028","0","3"
"06","山形県","06201","山形市","062010208000","藤治屋敷","38.306198","140.314314","0","1"
"06","山形県","06201","山形市","062010209000","塔の前","38.284139","140.367794","0","1"
"06","山形県","06201","山形市","062010210001","銅町一丁目","38.273645","140.338238","0","3"
"06","山形県","06201","山形市","062010210002","銅町二丁目","38.272225","140.341686","0","3"
"06","山形県","06201","山形市","062010211000","銅谷口","38.295643","140.309365","0","1"
"06","山形県","06201","山形市","062010212000","富神台","38.239068","140.281054","0","1"
"06","山形県","06201","山形市","062010213000","富神前","38.236155","140.262290","0","1"
"06","山形県","06201","山形市","062010214001","富の中一丁目","38.236896","140.303943","0","3"
"06","山形県","06201","山形市","062010214002","富の中二丁目","38.234193","140.303896","0","3"
"06","山形県","06201","山形市","062010214003","富の中三丁目","38.233950","140.307547","0","3"
"06","山形県","06201","山形市","062010214004","富の中四丁目","38.231730","140.307093","0","3"
"06","山形県","06201","山形市","062010215000","百目鬼","38.225247","140.277876","0","1"
"06","山形県","06201","山形市","062010216000","豊風","38.297100","140.373335","0","1"
